lipid	pheno	pval	beta	std	fdr_pval
PS(36:1)	ADA2010_Cat	1.9790807212045982e-10	-0.0888186199644455	0.0138938554462742	2.6494145138706716e-09
PS(36:2)	ADA2010_Cat	5.213402178084997e-08	-0.0706393139656424	0.0129314016855559	3.8293131042571213e-07
PS(38:3)	ADA2010_Cat	7.349838164024342e-10	-0.1019067002170112	0.0164755451575415	8.167131081867557e-09
PS(38:4)	ADA2010_Cat	2.0107944126260632e-18	-0.1224973881656614	0.0138674130323448	1.8543992916440362e-16
PS(38:5)	ADA2010_Cat	0.0063257379848165	-0.0541624071278377	0.0198180044557759	0.014384554869582726
PS(40:5)	ADA2010_Cat	1.532251915045528e-06	-0.0607445891441055	0.01260261473351	8.100440060431771e-06
PS(40:6)	ADA2010_Cat	4.5715243476710607e-10	-0.0813582048978711	0.0129942538340041	5.568131233097336e-09
PG(34:1)	ADA2010_Cat	0.3201777161701015	-0.0113990286122275	0.0114642109650305	0.4120825682594003
PG(36:1)	ADA2010_Cat	0.9935481298750076	-0.0001143881237859	0.0141443169508002	0.9959480045848506
PG(36:2)	ADA2010_Cat	0.8423124309648187	0.0022775161175268	0.0114471251845244	0.8728081369548059
CE(14:0)	ADA2010_Cat	0.0290800413324687	-0.0242082135853384	0.0110853113514123	0.05512964568751174
CE(15:0)	ADA2010_Cat	0.2104305391732949	-0.0123779313003048	0.0098806628531709	0.28773862852361576
CE(16:0)	ADA2010_Cat	0.3929834563660511	-0.0051227926096925	0.0059958833918373	0.48538135235687857
CE(16:1)	ADA2010_Cat	0.0015970472407939	-0.0354545106315289	0.0112186189312855	0.004208271777979918
CE(16:2)	ADA2010_Cat	0.0741478685384834	0.0223365594271869	0.0125027031181139	0.12186679383552718
CE(17:0)	ADA2010_Cat	0.7917338391376912	0.0021668830232859	0.0082050478093413	0.8339328508683804
CE(17:1)	ADA2010_Cat	0.5670814555391719	0.0057088773653794	0.0099728796082905	0.6492104939276037
CE(18:0)	ADA2010_Cat	0.1162475766852419	-0.0128820911783838	0.0081982032375571	0.17639029003427928
CE(18:1)	ADA2010_Cat	0.7795981649972077	-0.002487167386606	0.0088866587502101	0.8274507377847601
CE(18:2)	ADA2010_Cat	0.3070519096518296	0.008002146845107	0.0078324835306109	0.3994562460987752
CE(18:3)	ADA2010_Cat	0.5482528593063174	-0.0063219003563724	0.0105282224108607	0.6293912492728125
CE(20:0)	ADA2010_Cat	0.5172139216099714	-0.0100520856867654	0.0155184876429453	0.6020863323089428
CE(20:1)	ADA2010_Cat	0.05915785623458	-0.0191831306781681	0.0101606466124247	0.1019709788821247
CE(20:2)	ADA2010_Cat	3.2085532926562274e-06	-0.0385824111880559	0.0082637706209921	1.5710336953458476e-05
CE(20:3)	ADA2010_Cat	5.654303977840302e-05	-0.0433555607634032	0.0107460093202637	0.00021627061297730185
CE(20:4)	ADA2010_Cat	0.7252486624605348	-0.0035338581845445	0.0100537343928076	0.78481928271479
CE(20:5)	ADA2010_Cat	0.3219373879747997	0.0120477717394573	0.0121608141117587	0.41363472448774574
CE(22:0)	ADA2010_Cat	0.5941095004151696	-0.0087417462395249	0.0164020400739014	0.6744847704786736
CE(22:1)	ADA2010_Cat	0.0569195848675187	-0.0293184689850092	0.0153909587170952	0.09883526242686301
CE(22:4)	ADA2010_Cat	0.043493572747329	-0.0193792441520845	0.0095932676692563	0.07847753343539797
CE(22:5)	ADA2010_Cat	7.131194054427366e-07	-0.0484553375060571	0.0097456382242369	4.11034101748244e-06
CE(22:6)	ADA2010_Cat	0.0856792799305318	-0.0173440137059627	0.0100872159292718	0.13755087493683055
CE(24:0)	ADA2010_Cat	0.976599576721991	-0.0004423253375206	0.0150781196424405	0.9835313787921469
CE(24:1)	ADA2010_Cat	0.000542787900524	-0.0485107459725042	0.0140053439006134	0.00166381877443931
CE(24:4)	ADA2010_Cat	0.0004197849811162	-0.0611443297136914	0.0173083810383206	0.0013349484073810192
CE(24:5)	ADA2010_Cat	0.0009828249491941	-0.0703843279404905	0.0213299906945405	0.0027558942832131856
CE(24:6)	ADA2010_Cat	1.3965146733042562e-06	-0.117428869635513	0.0242688591354939	7.430174223349569e-06
COH	ADA2010_Cat	0.1507639243709608	-0.0093373172275277	0.0064962844471631	0.21724662713176646
DE(16:0)	ADA2010_Cat	0.1011386285850021	0.0329395240146712	0.0200846330472365	0.15720049012275608
DE(18:1)	ADA2010_Cat	0.7615715359410788	0.0031260203103087	0.0103014342313941	0.8187880502993464
DE(18:2)	ADA2010_Cat	0.0059663676786437	0.0379431755872366	0.0137861686163132	0.013717687460593549
DE(20:4)	ADA2010_Cat	0.3059203569841715	0.0166412768517372	0.0162503753487539	0.3986089423812596
DE(20:5)	ADA2010_Cat	0.6661281412368023	0.0126407343468779	0.0292931463302244	0.7384382196642985
DE(22:6)	ADA2010_Cat	0.4934524229821784	0.0184419631925418	0.0269249004558086	0.5826512231801521
deDE(18:2)	ADA2010_Cat	0.0109772630404722	0.1177635243511743	0.0462624669199134	0.023482289493793624
methyl-CE(18:0)	ADA2010_Cat	0.0592934336925664	0.031381732853513	0.0166307105851414	0.1019709788821247
methyl-CE(18:1)	ADA2010_Cat	1.3766852647730842e-06	0.077237453195382	0.0159530868743398	7.396362347751263e-06
methyl-CE(18:2)	ADA2010_Cat	9.433913972726218e-13	0.1318094262842353	0.0183571103702615	2.900055036060282e-11
methyl-CE(20:4)	ADA2010_Cat	1.2591923029576022e-05	0.083036160323515	0.0189713654746218	5.278432381084898e-05
methyl-CE(22:6)	ADA2010_Cat	0.0008567456455813	0.1410894005648306	0.0422637137174782	0.002477696466315258
methyl-DE(18:1)	ADA2010_Cat	3.37495900536106e-07	0.0971998740265059	0.0189966186453479	2.12213331397703e-06
methyl-DE(18:2)	ADA2010_Cat	6.595389071519989e-11	0.1333030092743327	0.0203154938031631	1.0328628168606774e-09
dimethyl-CE(18:1)	ADA2010_Cat	1.0991459648487848e-08	0.1017728165050411	0.0177419002093144	9.309093375760118e-08
dimethyl-CE(18:2)	ADA2010_Cat	6.841361035507114e-10	0.1119313711688068	0.0180626995071308	7.778533780097131e-09
dimethyl-CE(20:4)	ADA2010_Cat	4.460255678407972e-06	0.084055139107385	0.0182726149107437	2.0566734517103427e-05
dimethyl-CE(22:6)	ADA2010_Cat	0.0257162493972713	0.0708338205949277	0.0317360878665764	0.05043243473183694
FA(14:0)	ADA2010_Cat	0.1003959313930783	0.0146121535601718	0.0088902342600211	0.15633888003049717
FA(16:0)	ADA2010_Cat	1.8205768055147898e-12	0.078876503766285	0.011128508214471	4.7687885145949026e-11
FA(16:1)	ADA2010_Cat	0.1822620370109988	0.019471102232238	0.0145934250217308	0.2555363018904206
FA(17:0)	ADA2010_Cat	1.1459456496824764e-09	0.0499159931159989	0.0081646292995177	1.2039682142233614e-08
FA(17:1)	ADA2010_Cat	7.470237206644415e-05	0.0330013710083812	0.0083164408631532	0.0002743494195360559
FA(18:0)	ADA2010_Cat	5.557493752761131e-15	0.0662522682274962	0.0084201942812791	2.8829498842448367e-13
FA(18:1)	ADA2010_Cat	7.014962487128362e-08	0.0818916988980188	0.0151398980496988	5.019326607169431e-07
FA(18:2)	ADA2010_Cat	4.6289283745026046e-10	0.1165948770043726	0.018628025893247	5.568131233097336e-09
FA(18:3)	ADA2010_Cat	0.0004617828682138	0.054376646624131	0.0155042450228766	0.0014463387947828454
FA(20:2)	ADA2010_Cat	4.1984258983563643e-13	0.0633018253457445	0.0086801321172377	1.393877398254313e-11
FA(20:3)	ADA2010_Cat	7.239746537841184e-07	0.0434446557872244	0.0087430664388165	4.144130776833229e-06
FA(20:4)	ADA2010_Cat	2.128848930807811e-08	0.0583539244037052	0.0103803546110328	1.70941436958188e-07
FA(20:5)	ADA2010_Cat	0.1170441022216347	0.0210808697109083	0.0134452094983525	0.17695192139154245
FA(22:4)	ADA2010_Cat	3.501602176850901e-18	0.0973544569661312	0.0111020287197753	2.906329806786248e-16
FA(22:5)	ADA2010_Cat	2.0390232194197063e-05	0.0405106992122132	0.0094878708169452	8.255557424967591e-05
FA(22:6)	ADA2010_Cat	0.2579141334495511	0.0136930561146198	0.0121003577285376	0.34416194656451354
AC(10:0)	ADA2010_Cat	0.0031530073839995	-0.0630063710198738	0.021317400363514	0.007788678954522574
AC(12:0)	ADA2010_Cat	0.0001481855304696	-0.0615279471609408	0.0161888126377442	0.0005146192062333389
AC(12:1)	ADA2010_Cat	5.337453170032224e-05	-0.0536867038848882	0.0132618909457572	0.00020509658014475677
AC(13:0)	ADA2010_Cat	8.403092204479267e-05	-0.0657562240239314	0.0166899437323444	0.0003072496268598146
AC(14:0)	ADA2010_Cat	0.4762254402810099	-0.0076775049452568	0.0107753410085138	0.5670977265900118
AC(14:1)	ADA2010_Cat	0.0005863396623618	-0.0466179405436531	0.013540703044839	0.0017632678252184567
AC(14:2)	ADA2010_Cat	0.005628965449299	-0.0429812389983828	0.0155092043829802	0.012977892563661582
AC(15:0) (a)	ADA2010_Cat	1.9877283077966725e-07	-0.0770595815055791	0.014771230436389	1.2990665318671165e-06
AC(15:0) (b)	ADA2010_Cat	0.7050611504177691	-0.0041587478861975	0.0109861137887746	0.7710154872816183
AC(16:0)	ADA2010_Cat	0.0066491719242887	-0.0207522902741924	0.0076394363628936	0.014948187036409802
AC(16:1)	ADA2010_Cat	0.0023971595696991	-0.0276019366924584	0.0090810506086789	0.006140871737192138
AC(17:0) (a)	ADA2010_Cat	0.2542125353591766	-0.0125247471525721	0.010982082831122	0.34086656599049525
AC(17:0) (b)	ADA2010_Cat	0.0102167869266343	-0.0245719785552747	0.0095588769667158	0.022140817621687913
AC(18:0)	ADA2010_Cat	0.0014265839264832	-0.0279992539557031	0.0087683597422032	0.003869492349611294
AC(18:1)	ADA2010_Cat	0.0105126831898161	-0.0210232696988878	0.0082101029889519	0.02266370661700614
AC(18:2)	ADA2010_Cat	0.0636487736423512	-0.0207481818627815	0.0111816565590114	0.10759364994531873
AC(18:3)	ADA2010_Cat	0.0331114644502923	-0.0255317344405796	0.0119751893392602	0.06161998989628387
AC(20:3) (a)	ADA2010_Cat	0.0154298636930092	-0.0338826369168288	0.0139780183574095	0.03193712435211381
AC(20:3) (b)	ADA2010_Cat	0.2553776700496863	-0.0163686842073163	0.0143878170299186	0.341876558292322
AC(20:4)	ADA2010_Cat	2.7918931249723997e-06	-0.0628980961480826	0.0133892853881303	1.3959465624861997e-05
AC(20:5)	ADA2010_Cat	1.160983430258305e-05	-0.0673119836221494	0.0153164643371677	4.9416217800738114e-05
AC(22:5)	ADA2010_Cat	0.0015483086974239	-0.0743320729553096	0.0234531405837509	0.004132142182835489
AC(22:6)	ADA2010_Cat	2.942492173670974e-07	-0.0764407005848406	0.0148635984845027	1.8643271024022203e-06
AC(24:0)	ADA2010_Cat	5.701802514574638e-05	0.0539836882440693	0.0133868394992436	0.00021708697647233714
AC(24:1) (a)	ADA2010_Cat	0.2698510925554936	-0.0115863451702716	0.0104979227425016	0.357789787254089
AC(24:1) (b)	ADA2010_Cat	0.6459081528654798	0.0061558632900039	0.0133963953386204	0.7190518436108329
AC(26:0)	ADA2010_Cat	0.8903155316895486	-0.0017214311345304	0.0124813103068542	0.9163172949476549
AC(26:1)	ADA2010_Cat	0.0219275049269938	-0.027995143919482	0.0122077469661886	0.04354026097943745
AC(14:0)-OH	ADA2010_Cat	1.9371090598171853e-09	0.0683578142577421	0.0113400541729717	1.9607323410344683e-08
AC(14:1)-OH	ADA2010_Cat	0.3729514052841362	-0.0113666403990644	0.0127552011864145	0.4640924533520735
AC(16:0)-OH	ADA2010_Cat	3.292986346727224e-12	0.0921605682616957	0.0131593350615004	7.809081907953132e-11
AC(16:1)-OH	ADA2010_Cat	0.0003987445612338	0.0363391580428695	0.0102470846507154	0.0012778300610967336
AC(18:0)-OH	ADA2010_Cat	5.892312201563061e-17	0.1074717497405599	0.0127420816143254	4.181937055083407e-15
AC(18:1)-OH	ADA2010_Cat	0.3425145563775068	0.0129557378470952	0.0136460823908047	0.4340260790737872
AC(20:3)-OH	ADA2010_Cat	3.869323162032284e-06	-0.062339598397036	0.0134646789017359	1.8351646997067403e-05
AC(22:5)-OH	ADA2010_Cat	1.1095529567094243e-13	-0.1398481404516961	0.0187109034036873	4.00403893073401e-12
CA	ADA2010_Cat	0.6965362527950529	0.0205788037416365	0.0527592977144241	0.7663536319282871
dxCA	ADA2010_Cat	0.0001266465798938	0.1333927582371049	0.0347409547408385	0.00044540958182988984
DG(14:0_16:0)	ADA2010_Cat	0.24044316474221	0.0117739657119594	0.0100272856070536	0.322925285980638
DG(14:0_18:2)	ADA2010_Cat	0.0746342702534567	0.0192781991204414	0.0108089499039377	0.1221823359178877
DG(16:0_16:0)	ADA2010_Cat	2.1419168004399465e-08	0.0548762994073258	0.0097635953357499	1.70941436958188e-07
DG(16:0_16:1)	ADA2010_Cat	0.7041773304084247	-0.0035802027341331	0.0094281292984019	0.7710154872816183
DG(16:0_18:1)	ADA2010_Cat	0.0003589573890902	0.0283876224593827	0.0079426966694625	0.0011547853990111086
DG(16:0_18:2)	ADA2010_Cat	2.200960529025695e-05	0.0385663058589948	0.0090690503129978	8.85141524910705e-05
DG(16:0_20:4)	ADA2010_Cat	3.669976930686789e-06	0.0508719539587153	0.0109616380239999	1.75062117958048e-05
DG(16:0_22:5)	ADA2010_Cat	0.1039216101962303	0.0198150587420928	0.0121804187267686	0.1606237178079537
DG(16:0_22:6)	ADA2010_Cat	0.9515090426087344	-0.0008385204193339	0.0137872131391599	0.9642887733397429
DG(16:1_18:1)	ADA2010_Cat	3.5509955973119665e-06	-0.0422806378827541	0.009096955497494	1.703656847265279e-05
DG(17:0_18:1)	ADA2010_Cat	0.1683946185201227	0.0134023864068131	0.0097271848005429	0.23874455481736165
DG(17:1_18:1)	ADA2010_Cat	0.0021860359380437	-0.0309133282907734	0.010078386812956	0.005617367890329012
DG(18:0_18:1)	ADA2010_Cat	0.0009948093517705	0.0266761836605321	0.0080926122419144	0.0027801069426582996
DG(18:0_18:2)	ADA2010_Cat	2.5936965534869573e-10	0.0551054094948253	0.008677431099385	3.3637002178033975e-09
DG(18:0_20:4)	ADA2010_Cat	0.0258845990310392	0.026498093131908	0.0118855984519322	0.05043243473183694
DG(18:1_18:1)	ADA2010_Cat	0.3602493075451092	-0.008425378633384	0.0092072740783516	0.45167209254145113
DG(18:1_18:2)	ADA2010_Cat	0.79919734626798	0.001433071574984	0.005632780355514	0.839663034686612
DG(18:1_18:3)	ADA2010_Cat	0.5021227767927907	0.0050743951192539	0.0075594788965387	0.5896199880059049
DG(18:1_20:3)	ADA2010_Cat	0.2816880510468413	-0.0138577133267184	0.0128694010419211	0.37170283365481444
DG(18:1_20:4)	ADA2010_Cat	0.0146118853176104	0.0270897661743117	0.0110852592704643	0.03054877786805197
DG(18:1_20:5)	ADA2010_Cat	0.007498636237167	0.0299779321299095	0.0112012927629148	0.016552840629916517
DG(18:1_22:5)	ADA2010_Cat	8.097762956722921e-06	-0.044888774501977	0.0100353548031768	3.5750761989787364e-05
DG(18:1_22:6)	ADA2010_Cat	0.0003466896553258	-0.0405861089002961	0.0113267908970285	0.0011284408389035843
DG(18:2_18:2)	ADA2010_Cat	0.0564003983513216	0.0193688734487571	0.0101465005814557	0.09834523241932128
DG(18:2_20:4)	ADA2010_Cat	0.000310548618214	0.0466486887193306	0.012914898325799	0.0010147848547937795
DG(18:2_22:6)	ADA2010_Cat	0.072840229611316	-0.0214554067205787	0.0119550126219261	0.1201731756453045
DG(O-18:0/20:0) [NL-O-18:0]	ADA2010_Cat	0.0007295485879029	-0.0495364095069005	0.014643041996818	0.0021548944055494908
DG(O-18:1/18:1) [NL-O-18:1]	ADA2010_Cat	0.8188411833945443	-0.0047136224620661	0.0205778704746019	0.8516769200720197
DG(O-18:1/20:0) [NL-O-18:1]	ADA2010_Cat	0.7511138773085804	-0.0044978663865281	0.0141794556739284	0.8085921117589127
TG(48:0) [SIM]	ADA2010_Cat	4.818742765764207e-08	0.0566539378375728	0.0103444287262394	3.5710325853431177e-07
TG(48:1) [SIM]	ADA2010_Cat	0.9031410694533712	-0.0007894520782509	0.0064864322539237	0.9256099266207599
TG(48:2) [SIM]	ADA2010_Cat	0.273826755325219	-0.0079454229720858	0.0072589980732518	0.36248198870802517
TG(48:3) [SIM]	ADA2010_Cat	0.0010377496148682	-0.0328485939421797	0.0100013542378555	0.002852093312386112
TG(49:1) [SIM]	ADA2010_Cat	0.1554531046837427	-0.0106531667070774	0.0074968887232118	0.22361538455373733
TG(50:0) [SIM]	ADA2010_Cat	0.0051635127107935	0.0309928115522188	0.0110711588114674	0.012072438168897479
TG(50:1) [SIM]	ADA2010_Cat	0.0047208259263184	0.0192672087608113	0.006812202481547	0.011195101482412205
TG(50:2) [SIM]	ADA2010_Cat	0.0018039565345631	-0.0160553854776558	0.0051385419369897	0.004693680011559163
TG(50:3) [SIM]	ADA2010_Cat	1.19179330488926e-06	-0.0287286907609665	0.005898614959689	6.5200090652831635e-06
TG(50:4) [SIM]	ADA2010_Cat	0.0025081074213259	-0.021980514437794	0.007264370429045	0.006366144219267574
TG(51:0) [SIM]	ADA2010_Cat	0.7788333224379138	0.0036105843030694	0.0128548325610544	0.8274507377847601
TG(51:1) [SIM]	ADA2010_Cat	0.4618064402607961	0.0051853358894124	0.007045267671706	0.5515098495200874
TG(51:2) [SIM]	ADA2010_Cat	7.113090300647066e-05	-0.0238437677228421	0.0059909668044004	0.00026375693330277184
TG(52:1) [SIM]	ADA2010_Cat	0.0061140580060637	0.0211662711238401	0.0077130383979839	0.013941396002837558
TG(52:2) [SIM]	ADA2010_Cat	0.0002005925973709	-0.022010921522768	0.0059098362532364	0.0006767961618611667
TG(52:3) [SIM]	ADA2010_Cat	0.001781450059571	-0.0127650296951324	0.0040806175771968	0.00464969669636456
TG(52:4) [SIM]	ADA2010_Cat	0.7817367766518573	-0.0016380698092471	0.0059116916073738	0.8286609509847274
TG(52:5) [SIM]	ADA2010_Cat	0.2914760512228966	-0.0079914208614404	0.0075738093347862	0.3833995602456484
TG(53:2) [SIM]	ADA2010_Cat	0.0274510108069995	-0.0195309633472417	0.0088515848775184	0.05249847688896217
TG(54:0) [SIM]	ADA2010_Cat	0.1194441342558639	-0.025221505242016	0.0161914124603551	0.17927419788854798
TG(54:1) [SIM]	ADA2010_Cat	0.1734793288134209	0.0179385139134477	0.0131751264349463	0.24487728386928462
TG(54:2) [SIM]	ADA2010_Cat	0.6158315160554386	0.0047952779107301	0.0095554440288475	0.6888681379056794
TG(54:3) [SIM]	ADA2010_Cat	0.0044492109806419	-0.0220937485422	0.007759483455292	0.01070389888096457
TG(54:4) [SIM]	ADA2010_Cat	0.0169650224724951	-0.0142870801077959	0.0059797126080939	0.03468218879845057
TG(54:5) [SIM]	ADA2010_Cat	0.4593995891354562	-0.004004037256266	0.0054111231161778	0.5502188441304886
TG(54:6) [SIM]	ADA2010_Cat	0.8352526055227768	0.0015333949418178	0.007372302300733	0.8665745782298809
TG(54:7) [SIM]	ADA2010_Cat	0.0339728566056323	-0.0214815884521701	0.0101247040106875	0.06295737369669681
TG(56:6) [SIM]	ADA2010_Cat	0.0614011809257257	-0.0124665757637264	0.006661136105916	0.10421877335041377
TG(56:7) [SIM]	ADA2010_Cat	0.7222950573542467	-0.0019037668832671	0.0053561146478546	0.7826434694569514
TG(56:8) [SIM]	ADA2010_Cat	0.6344526841560564	0.0030410930722541	0.0063951065432558	0.7087425677651774
TG(56:9) [SIM]	ADA2010_Cat	0.1920058020712741	-0.0152016838255195	0.0116482328532069	0.2660514452740526
TG(58:10) [SIM]	ADA2010_Cat	0.0291129355815484	0.0258456244016632	0.0118375278575896	0.05512964568751174
TG(48:0) [NL-16:0]	ADA2010_Cat	6.686995484687322e-08	0.0596710282339762	0.0110141255734637	4.826266306339546e-07
TG(48:0) [NL-18:0]	ADA2010_Cat	0.9776064909680978	0.0003982906497091	0.0141877095142696	0.9835313787921469
TG(48:1) [NL-16:1]	ADA2010_Cat	0.076482113999576	0.0158557116088325	0.0089464310917389	0.12471543147278599
TG(48:1) [NL-18:1]	ADA2010_Cat	0.3954488224869265	-0.0069549313672161	0.0081828355676298	0.487700628029939
TG(48:2) [NL-14:0]	ADA2010_Cat	0.8750905877429496	0.0011698382147465	0.0074410662418481	0.9045145552013053
TG(48:2) [NL-14:1]	ADA2010_Cat	0.0009572493373497	-0.0316948212535513	0.0095835473710567	0.0026932777966110206
TG(48:2) [NL-16:1]	ADA2010_Cat	3.217779857937278e-06	-0.0496655160968575	0.0106389622725794	1.5710336953458476e-05
TG(48:2) [NL-18:2]	ADA2010_Cat	0.0562074289795718	0.0174325423211278	0.0091249862310691	0.09821508642746231
TG(48:3) [NL-14:0]	ADA2010_Cat	4.721596268113195e-06	-0.0447932665705479	0.0097629814110965	2.165151879853012e-05
TG(48:3) [NL-16:1]	ADA2010_Cat	1.1006415792617444e-11	-0.073879016501248	0.0108188496431572	2.1244942111331343e-10
TG(48:3) [NL-18:3]	ADA2010_Cat	0.3286294964382764	0.011065191206582	0.0113246144187956	0.4204885720137495
TG(49:1) [NL-16:1]	ADA2010_Cat	0.0160226379326333	-0.026773893934053	0.0111084113334597	0.03308156588081004
TG(49:1) [NL-17:1]	ADA2010_Cat	0.0929254790842738	0.0146173513904488	0.0086962299380189	0.14691075740942336
TG(50:0) [NL-18:0]	ADA2010_Cat	0.0109159930291512	0.0296655824527768	0.0116449257367341	0.023411561276990945
TG(50:1) [NL-14:0]	ADA2010_Cat	0.3471094564653779	0.0107897399094752	0.0114734507740318	0.43858864017464283
TG(50:1) [NL-16:0]	ADA2010_Cat	0.0003506464843543	0.0243321092171389	0.0067962716185366	0.001136861648492457
TG(50:1) [NL-18:1]	ADA2010_Cat	0.011330147945265	0.0182765418262103	0.0072112367472537	0.02411287896043577
TG(50:2) [NL-14:0]	ADA2010_Cat	0.0033807365024253	-0.0318453111650008	0.0108540079314035	0.008301808571044374
TG(50:2) [NL-16:1]	ADA2010_Cat	9.696537992895919e-10	-0.052833881905036	0.0086038523385884	1.0318110941158478e-08
TG(50:2) [NL-18:1]	ADA2010_Cat	2.773390167540492e-11	-0.0533944150912597	0.0079787291578662	4.6038276781172166e-10
TG(50:2) [NL-18:2]	ADA2010_Cat	9.96910501426155e-05	0.0384503670400359	0.009863132671608	0.0003566533259412537
TG(50:3) [NL-14:0]	ADA2010_Cat	0.0816129335934001	-0.0143761274199959	0.00825175442673	0.13154846325334782
TG(50:3) [NL-14:1]	ADA2010_Cat	0.4001110588431769	-0.0108415950623668	0.0128823686896846	0.4912606195855574
TG(50:3) [NL-16:1]	ADA2010_Cat	2.748326047514161e-06	-0.0445217853185896	0.0094709304517426	1.3909211094126547e-05
TG(50:3) [NL-18:2]	ADA2010_Cat	4.509037684241339e-07	-0.031940768938639	0.0063110217397819	2.751839174941405e-06
TG(50:3) [NL-18:3]	ADA2010_Cat	1.3439044645710766e-05	0.0450913190565128	0.0103359289314662	5.5219836910593745e-05
TG(50:4) [NL-14:0]	ADA2010_Cat	0.4090985359766317	-0.0082746330912593	0.0100221246991476	0.5008138419772925
TG(50:4) [NL-18:3]	ADA2010_Cat	0.000151488594371	-0.0333109449920262	0.0087772529131749	0.0005238980555330417
TG(50:4) [NL-20:4]	ADA2010_Cat	0.0324239126304004	0.0301856948938904	0.014102284779916	0.06047606176007265
TG(51:0) [NL-16:0]	ADA2010_Cat	0.0184233786980708	0.0325150425233383	0.0137849787389862	0.0371150590276669
TG(51:1) [NL-17:0]	ADA2010_Cat	0.1620462041737005	0.0104407054287279	0.0074646536640497	0.23149457739100074
TG(51:2) [NL-15:0]	ADA2010_Cat	0.000432361357684	-0.0376613340773414	0.0106847134320137	0.001369694377395878
TG(51:2) [NL-17:0]	ADA2010_Cat	0.4348673195324042	0.0053513807928274	0.0068516909372251	0.5250069177587163
TG(51:2) [NL-17:1]	ADA2010_Cat	0.0047123159495292	-0.0224487810164437	0.0079354675338455	0.011195101482412205
TG(52:1) [NL-18:0]	ADA2010_Cat	0.0068738650154972	0.0216611464361159	0.0080065984657375	0.01537818857914468
TG(52:1) [NL-18:1]	ADA2010_Cat	0.0044846547126727	0.0227358053517712	0.0079920966376941	0.010757986738492315
TG(52:2) [NL-16:0]	ADA2010_Cat	8.891810969635564e-05	-0.0261176031447654	0.0066521446211659	0.00032227961156321036
TG(52:2) [NL-18:2]	ADA2010_Cat	0.0004170051462795	0.0332374588354122	0.0094039647834739	0.0013312087361999421
TG(52:3) [NL-16:1]	ADA2010_Cat	3.678286411561412e-08	-0.0621602347633306	0.0112506865761301	2.7754342923599744e-07
TG(52:3) [NL-18:2]	ADA2010_Cat	0.0182615464029804	-0.0129120274760145	0.0054665399495024	0.03690403417680385
TG(52:4) [NL-16:1]	ADA2010_Cat	4.673793723825325e-07	-0.0474520578890292	0.0093886673823038	2.8315684604197227e-06
TG(52:4) [NL-18:2]	ADA2010_Cat	0.9741144302069926	0.0002470470326176	0.0076126708191258	0.9823997291273437
TG(52:4) [NL-18:3]	ADA2010_Cat	0.9950994812066492	-4.333686105867374e-05	0.0070551143276907	0.9962998424626283
TG(52:5) [NL-18:3]	ADA2010_Cat	0.7782878803769504	0.002448128658932	0.0086941027165813	0.8274507377847601
TG(52:5) [NL-20:4]	ADA2010_Cat	0.3411446285023215	-0.0113182320584932	0.0118875328953858	0.43295113403199825
TG(52:5) [NL-20:5]	ADA2010_Cat	7.932779303163329e-09	0.0694453098712005	0.0119896073467614	7.185895322210841e-08
TG(53:2) [NL-17:1]	ADA2010_Cat	0.1685594085818963	-0.0155206526658874	0.0112689434821147	0.23874455481736165
TG(53:2) [NL-18:1]	ADA2010_Cat	0.0069347681966319	-0.0259201353285044	0.0095912727288525	0.015472735492485153
TG(54:0) [NL-18:0]	ADA2010_Cat	0.5395574189708419	-0.011749751600862	0.0191495950463458	0.6219898024247205
TG(54:1) [NL-18:1]	ADA2010_Cat	0.1496362188280247	0.0200459809648091	0.0139081250488384	0.21637292966421687
TG(54:2) [NL-18:0]	ADA2010_Cat	0.3106182457569001	0.0102052146803036	0.0100627652335022	0.4034634491052067
TG(54:2) [NL-20:1]	ADA2010_Cat	0.0048997890735743	-0.0317646795059775	0.0112786176263645	0.011553479917803037
TG(54:3) [NL-18:1]	ADA2010_Cat	0.0040876709148514	-0.0293678202542217	0.0102174067524353	0.00994946293057672
TG(54:3) [NL-18:2]	ADA2010_Cat	0.1871875583205533	0.0083328681289514	0.0063158896424164	0.261118778833713
TG(54:4) [NL-18:2]	ADA2010_Cat	0.0272023453391951	-0.0147044609861053	0.0066534290855511	0.052385026987313066
TG(54:4) [NL-20:3]	ADA2010_Cat	0.0194266605840047	-0.0226711583365231	0.0096929419564742	0.0388533211680094
TG(54:5) [NL-18:3]	ADA2010_Cat	0.0725708984513701	-0.0177366722531857	0.0098736175361091	0.11998774046740475
TG(54:5) [NL-20:4]	ADA2010_Cat	0.7194113209444195	0.0035327084309504	0.0098324402466069	0.7805377730508081
TG(54:6) [NL-18:3]	ADA2010_Cat	0.6053979778044797	-0.0052964992034702	0.0102500922859013	0.6817914811095226
TG(54:6) [NL-20:4]	ADA2010_Cat	0.0258794188036519	0.0240347138282056	0.0107802846533114	0.05043243473183694
TG(54:6) [NL-20:5]	ADA2010_Cat	0.0989542717560012	0.0169420124019795	0.0102639481725626	0.1543835442809793
TG(54:6) [NL-22:6]	ADA2010_Cat	0.2948648470225372	0.0150080235320513	0.0143239774371268	0.3860218028843941
TG(54:7) [NL-20:5]	ADA2010_Cat	0.0316757826108653	0.0239236119249357	0.0111281354083966	0.0597520444704959
TG(54:7) [NL-22:6]	ADA2010_Cat	8.431047531090993e-09	-0.0713653247004162	0.0123432379617521	7.47880784206665e-08
